id,title,description,genres,genre_category,rating,url
star_wars_episode_v_the_empire_strikes_back,Star Wars: Episode V - The Empire Strikes Back,"The adventure continues in this ""Star Wars"" sequel. Luke Skywalker (Mark Hamill), Han Solo (Harrison Ford), Princess Leia (Carrie Fisher) and Chewbacca (Peter Mayhew) face attack by the Imperial forces and its AT-AT walkers on the ice planet Hoth. While Han and Leia escape in the Millennium Falcon, Luke travels to Dagobah in search of Yoda. Only with the Jedi master's help will Luke survive when the dark side of the Force beckons him into the ultimate duel with Darth Vader (David Prowse).",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG,https://www.rottentomatoes.com/m/star_wars_episode_v_the_empire_strikes_back
the_tomorrow_war,The Tomorrow War,"In The Tomorrow War, the world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester (Chris Pratt). Determined to save the world for his young daughter, Dan teams up with a brilliant scientist (Yvonne Strahovski) and his estranged father (J.K. Simmons) in a desperate quest to rewrite the fate of the planet.",Sci-Fi/|Action/|Adventure,SCIFI,PG-13,https://www.rottentomatoes.com/m/the_tomorrow_war
spaceman_2024,Spaceman,"Six months into a solitary research mission to the edge of the solar system, an astronaut, Jakub (Adam Sandler), realizes that the marriage he left behind might not be waiting for him when he returns to Earth. Desperate to fix things with his wife, Lenka (Carey Mulligan), he is helped by a mysterious creature from the beginning of time he finds hiding in the bowels of his ship. Hanuš (voiced by Paul Dano) works with Jakub to make sense of what went wrong before it is too late.",Sci-Fi/|Adventure/|Drama,SCIFI,R,https://www.rottentomatoes.com/m/spaceman_2024
tenet,Tenet,"A secret agent embarks on a dangerous, time-bending mission to prevent the start of World War III.",Action/|Sci-Fi/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/tenet
avatar_the_way_of_water,Avatar: The Way of Water,"Set more than a decade after the events of the first film, ""Avatar: The Way of Water"" begins to tell the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/avatar_the_way_of_water
annihilation,Annihilation,"Lena, a biologist and former soldier, joins a mission to uncover what happened to her husband inside Area X -- a sinister and mysterious phenomenon that is expanding across the American coastline. Once inside, the expedition discovers a world of mutated landscapes and creatures, as dangerous as it is beautiful, that threatens both their lives and their sanity.",Sci-Fi/|Adventure/|Mystery & Thriller,SCIFI,R,https://www.rottentomatoes.com/m/annihilation
rebel_moon_part_1_a_child_of_fire,Rebel Moon: Part One - A Child of Fire,"From Zack Snyder, the filmmaker behind 300, Man of Steel, and Army of the Dead, comes REBEL MOON, an epic science-fantasy event decades in the making. When a peaceful colony on the edge of a galaxy finds itself threatened by the armies of a tyrannical ruling force, Kora (Sofia Boutella), a mysterious stranger living among the villagers, becomes their best hope for survival. Tasked with finding trained fighters who will unite with her in making an impossible stand against the Mother World, Kora assembles a small band of warriors -- outsiders, insurgents, peasants and orphans of war from different worlds who share a common need for redemption and revenge. As the shadow of an entire Realm bears down on the unlikeliest of moons, a battle over the fate of a galaxy is waged, and in the process, a new army of heroes is formed.",Sci-Fi/|Action/|Adventure/|Drama/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/rebel_moon_part_1_a_child_of_fire
things_will_be_different,Things Will Be Different,"When estranged siblings Joseph (Adam David Thompson) and Sidney (Riley Dandy) rendezvous at a local diner after a close-call robbery, they hightail it to an abandoned farmhouse that transports them to a different time in order to escape the law. Their getaway is derailed when an unknown and cryptic metaphysical force emerges and blocks them from returning home. Trapped on the puzzling plot of land, their captor makes it clear that no one can leave until their deadly demands are met. What results from their entrapment not only bends the forces of spacetime--forcing the two to question everything they know about their own reality--but pushes their familial bonds to the breaking point.",Sci-Fi/|Mystery & Thriller/|Horror,SCIFI,"Released Oct 4 2024,",https://www.rottentomatoes.com/m/things_will_be_different
blade_runner_2049,Blade Runner 2049,"Officer K (Ryan Gosling), a new blade runner for the Los Angeles Police Department, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. His discovery leads him on a quest to find Rick Deckard (Harrison Ford), a former blade runner who's been missing for 30 years.",Sci-Fi/|Mystery & Thriller,SCIFI,R,https://www.rottentomatoes.com/m/blade_runner_2049
upgrade_2018,Upgrade,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure -- an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility -- skills he uses to seek revenge against the thugs who destroyed his life.",Sci-Fi/|Action/|Horror,SCIFI,R,https://www.rottentomatoes.com/m/upgrade_2018
guardians_of_the_galaxy,Guardians of the Galaxy,"Brash space adventurer Peter Quill (Chris Pratt) finds himself the quarry of relentless bounty hunters after he steals an orb coveted by Ronan, a powerful villain. To evade Ronan, Quill is forced into an uneasy truce with four disparate misfits: gun-toting Rocket Raccoon, treelike-humanoid Groot, enigmatic Gamora, and vengeance-driven Drax the Destroyer. But when he discovers the orb's true power and the cosmic threat it poses, Quill must rally his ragtag group to save the universe.",Sci-Fi/|Adventure/|Action/|Fantasy/|Comedy,SCIFI,PG-13,https://www.rottentomatoes.com/m/guardians_of_the_galaxy
godzilla_x_kong_the_new_empire,Godzilla x Kong: The New Empire,"This latest entry in the Monsterverse franchise follows up the explosive showdown of Godzilla vs. Kong with an all-new cinematic adventure, pitting the almighty Kong and the fearsome Godzilla against a colossal undiscovered threat hidden within our world, challenging their very existence -- and our own. The epic new film will delve further into the histories of these Titans, their origins, and the mysteries of Skull Island and beyond, while uncovering the mythic battle that helped forge these extraordinary beings and tied them to humankind forever.",Sci-Fi/|Action/|Adventure,SCIFI,PG-13,https://www.rottentomatoes.com/m/godzilla_x_kong_the_new_empire
fantastic_four_2015,Fantastic Four,"Transported to an alternate universe, four young outsiders gain superhuman powers as they alter their physical form in shocking ways. Reed Richards becomes Mr. Fantastic, able to stretch and twist his body at will, while pal Ben Grimm gains immense strength as the Thing. Johnny Storm becomes the Human Torch, able to control and project fire, while his sister Sue becomes the Invisible Woman. Together, the team must harness their new abilities to prevent Doctor Doom from destroying the Earth.",Action/|Adventure/|Sci-Fi/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/fantastic_four_2015
donnie_darko,Donnie Darko,"In a funny, moving and distinctly mind-bending journey through suburban America, one extraordinary but disenchanted teenager is about to take Time's Arrow for a ride. After surviving a freak accident, Donnie (Jake Gyllenhaal) begins to explore what it means to be alive, and in short order to be in love, he uncovers secrets of the universe that give him a tempting power to alter time and destiny.",Drama/|Sci-Fi/|Fantasy,SCIFI,R,https://www.rottentomatoes.com/m/donnie_darko
life_2017,Life,"Astronauts (Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds) aboard the International Space Station are on the cutting edge of one of the most important discoveries in human history: the first evidence of extraterrestrial life on Mars. As members of the crew conduct their research, the rapidly evolving life-form proves far more intelligent and terrifying than anyone could have imagined.",Sci-Fi/|Horror/|Mystery & Thriller,SCIFI,R,https://www.rottentomatoes.com/m/life_2017
deep_impact,Deep Impact,"A comet is hurtling toward Earth and could mean the end of all human life. The U.S. government keeps the crisis under wraps, but crack reporter Jenny Lerner (Tea Leoni) uncovers the truth -- forcing U.S. President Beck (Morgan Freeman) to announce his plan. Grizzled astronaut Spurgeon ""Fish"" Tanner (Robert Duvall) and his team will land on the comet and lay explosives, hopefully deterring the object from its doomsday course. If not, humanity will have to prepare for the worst.",Action/|Adventure/|Sci-Fi/|Drama/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/deep_impact
dune_2021,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to a dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of a precious resource in existence, only those who can conquer their own fear will survive.",Sci-Fi/|Adventure/|Action/|Fantasy/|Drama,SCIFI,PG-13,https://www.rottentomatoes.com/m/dune_2021
a_quiet_place_2018,A Quiet Place,"If they hear you, they hunt you. A family must live in silence to avoid mysterious creatures that hunt by sound. Knowing that even the slightest whisper or footstep can bring death, Evelyn and Lee are determined to find a way to protect their children while desperately searching for a way to fight back.",Horror/|Sci-Fi/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/a_quiet_place_2018
thor_ragnarok_2017,Thor: Ragnarok,"Imprisoned on the other side of the universe, the mighty Thor finds himself in a deadly gladiatorial contest that pits him against the Hulk, his former ally and fellow Avenger. Thor's quest for survival leads him in a race against time to prevent the all-powerful Hela from destroying his home world and the Asgardian civilization.",Action/|Adventure/|Sci-Fi/|Fantasy/|Comedy,SCIFI,PG-13,https://www.rottentomatoes.com/m/thor_ragnarok_2017
the_predator,The Predator,"From the outer reaches of space to the small-town streets of suburbia, the hunt comes home. The universe's most lethal hunters are stronger, smarter and deadlier than ever before, having genetically upgraded themselves with DNA from other species. When a boy accidentally triggers their return to Earth, only a ragtag crew of ex-soldiers and an evolutionary biologist can prevent the end of the human race.",Sci-Fi/|Action/|Adventure/|Horror,SCIFI,R,https://www.rottentomatoes.com/m/the_predator
